mother	mother_year	mother_type	mother_date	mother_above_below	father	father_year	father_type	father_date	father_above_below	offspring_sample_id	offspring_year	offspring_type	offspring_date	assn_type	parent_type	geno_sex	offspring_sex
NS-OP_12_0044	2012	outplant	2012-06-14	above	NS-OP_12_0126	2012	outplant	2012-07-10	above	OtsAC16NSNT_1466	2016	reintro	NA	pair	outplant	M	M
NS-OP_12_0044	2012	outplant	2012-06-14	above	NS-OP_12_0126	2012	outplant	2012-07-10	above	OtsAC17NSNT_2701	2017	reintro	2017-06-11	pair	outplant	M	M
NS-OP_12_0044	2012	outplant	2012-06-14	above	NS-OP_12_0126	2012	outplant	2012-07-10	above	OtsAC17NSNT_2905	2017	reintro	2017-07-06	pair	outplant	M	M
NS-OP_12_0044	2012	outplant	2012-06-14	above	NS-OP_12_0126	2012	outplant	2012-07-10	above	OtsAC17NSNT_2931	2017	reintro	2017-07-06	pair	outplant	M	M
NS-OP_12_0044	2012	outplant	2012-06-14	above	NS-OP_12_0135	2012	outplant	2012-07-10	above	OtsAC16NSNT_1597	2016	reintro	NA	pair	outplant	F	F
NS-OP_12_0044	2012	outplant	2012-06-14	above	NS-OP_12_0135	2012	outplant	2012-07-10	above	OtsAC16NSNT_1179	2016	reintro	NA	pair	outplant	M	M
NS-OP_12_0044	2012	outplant	2012-06-14	above	NS-OP_12_0135	2012	outplant	2012-07-10	above	OtsAC16NSNT_1460	2016	reintro	NA	pair	outplant	M	M
NS-OP_12_0044	2012	outplant	2012-06-14	above	NS-OP_12_0135	2012	outplant	2012-07-10	above	OtsAC17NSNT_2889	2017	reintro	2017-07-06	pair	outplant	F	F
NS-OP_12_0044	2012	outplant	2012-06-14	above	NS-OP_12_0150	2012	outplant	2012-07-10	above	OtsAC17NSNT_2825	2017	reintro	2017-06-24	pair	outplant	F	F
NS-OP_12_0047	2012	outplant	2012-06-14	above	none	NA	NA	NA	NA	OtsAC16NSNT_1543	2016	reintro	NA	female_only	outplant	F	F
NS-OP_12_0067	2012	outplant	2012-06-14	above	NS-OP_12_0065	2012	outplant	2012-06-14	above	OtsAC17NSNT_2965	2017	reintro	2017-09-28	pair	outplant	F	F
NS-OP_12_0070	2012	outplant	2012-06-14	above	NS-OP_12_0126	2012	outplant	2012-07-10	above	OtsAC16NSNT_1220	2016	reintro	NA	pair	outplant	M	M
NS-OP_12_0070	2012	outplant	2012-06-14	above	NS-OP_12_0126	2012	outplant	2012-07-10	above	OtsAC17NSNT_2747	2017	reintro	2017-06-20	pair	outplant	F	F
NS-OP_12_0070	2012	outplant	2012-06-14	above	NS-OP_12_0126	2012	outplant	2012-07-10	above	OtsAC17NSNT_2909	2017	reintro	2017-07-06	pair	outplant	F	F
NS-OP_12_0070	2012	outplant	2012-06-14	above	NS-OP_12_0126	2012	outplant	2012-07-10	above	OtsAC17NSNT_2972	2017	reintro	2017-07-17	pair	outplant	F	F
NS-OP_12_0073	2012	outplant	2012-07-08	above	NS-OP_12_0148	2012	outplant	2012-07-10	above	OtsAC17NSNT_2753	2017	reintro	2017-06-20	pair	outplant	F	F
NS-OP_12_0073	2012	outplant	2012-07-08	above	NS-OP_12_0148	2012	outplant	2012-07-10	above	OtsAC17NSNT_2796	2017	reintro	2017-06-24	pair	outplant	M	M
NS-OP_12_0073	2012	outplant	2012-07-08	above	NS-OP_12_0148	2012	outplant	2012-07-10	above	OtsAC17NSNT_2860	2017	reintro	2017-07-06	pair	outplant	M	M
NS-OP_12_0074	2012	outplant	2012-07-08	above	NS-OP_12_0069	2012	outplant	2012-06-14	above	OtsAC17NSNT_2847	2017	reintro	2017-06-24	pair	outplant	F	F
NS-OP_12_0092	2012	outplant	2012-07-08	above	NS-OP_12_0065	2012	outplant	2012-06-14	above	OtsAC16NSNT_1449	2016	reintro	NA	pair	outplant	F	F
NS-OP_12_0092	2012	outplant	2012-07-08	above	NS-OP_12_0065	2012	outplant	2012-06-14	above	OtsAC16NSNT_1528	2016	reintro	NA	pair	outplant	M	M
NS-OP_12_0095	2012	outplant	2012-07-10	above	NS-OP_12_0126	2012	outplant	2012-07-10	above	OtsAC17NSNT_2726	2017	reintro	2017-06-20	pair	outplant	F	F
NS-OP_12_0095	2012	outplant	2012-07-10	above	none	NA	NA	NA	NA	OtsAC16NSNT_1553	2016	reintro	NA	female_only	outplant	M	M
NS-OP_12_0095	2012	outplant	2012-07-10	above	none	NA	NA	NA	NA	OtsAC17NSNT_3173	2017	reintro	2017-08-22	female_only	outplant	M	M
NS-OP_12_0096	2012	outplant	2012-07-10	above	NS-OP_12_0019	2012	outplant	2012-06-01	above	OtsAC16NSNT_1513	2016	reintro	NA	pair	outplant	F	F
NS-OP_12_0096	2012	outplant	2012-07-10	above	NS-OP_12_0019	2012	outplant	2012-06-01	above	OtsAC17NSNT_2902	2017	reintro	2017-09-28	pair	outplant	F	F
NS-OP_12_0096	2012	outplant	2012-07-10	above	NS-OP_12_0019	2012	outplant	2012-06-01	above	OtsAC17NSNT_3055	2017	reintro	2017-08-08	pair	outplant	M	M
NS-OP_12_0097	2012	outplant	2012-07-10	above	NS-OP_12_0071	2012	outplant	2012-06-14	above	OtsAC16NSNT_1599	2016	reintro	NA	pair	outplant	F	F
NS-OP_12_0097	2012	outplant	2012-07-10	above	NS-OP_12_0071	2012	outplant	2012-06-14	above	OtsAC16NSNT_1385	2016	reintro	NA	pair	outplant	M	M
NS-OP_12_0097	2012	outplant	2012-07-10	above	NS-OP_12_0071	2012	outplant	2012-06-14	above	OtsAC17NSNT_3029	2017	reintro	2017-08-08	pair	outplant	F	F
NS-OP_12_0097	2012	outplant	2012-07-10	above	NS-OP_12_0129	2012	outplant	2012-07-10	above	OtsAC16NSNT_1236	2016	reintro	NA	pair	outplant	M	M
NS-OP_12_0100	2012	outplant	2012-07-10	above	NS-OP_12_0201	2012	outplant	2012-07-27	above	OtsAC16NSNT_1492	2016	reintro	NA	pair	outplant	F	F
NS-OP_12_0100	2012	outplant	2012-07-10	above	NS-OP_12_0201	2012	outplant	2012-07-27	above	OtsAC16NSNT_1153	2016	reintro	NA	pair	outplant	M	M
NS-OP_12_0100	2012	outplant	2012-07-10	above	NS-OP_12_0201	2012	outplant	2012-07-27	above	OtsAC16NSNT_1430	2016	reintro	NA	pair	outplant	M	M
NS-OP_12_0100	2012	outplant	2012-07-10	above	NS-OP_12_0201	2012	outplant	2012-07-27	above	OtsAC16NSNT_1509	2016	reintro	NA	pair	outplant	M	M
NS-OP_12_0100	2012	outplant	2012-07-10	above	NS-OP_12_0201	2012	outplant	2012-07-27	above	OtsAC16NSNT_1663	2016	reintro	NA	pair	outplant	M	M
NS-OP_12_0101	2012	outplant	2012-07-10	above	NS-OP_12_0127	2012	outplant	2012-07-10	above	OtsAC16NSNT_1195	2016	reintro	NA	pair	outplant	M	M
NS-OP_12_0101	2012	outplant	2012-07-10	above	none	NA	NA	NA	NA	OtsAC17NSNT_3059	2017	reintro	2017-08-08	female_only	outplant	M	M
NS-OP_12_0102	2012	outplant	2012-07-10	above	NS-OP_12_0126	2012	outplant	2012-07-10	above	OtsAC17NSNT_3137	2017	reintro	2017-08-22	pair	outplant	M	M
NS-OP_12_0102	2012	outplant	2012-07-10	above	NS-OP_12_0198	2012	outplant	2012-07-27	above	OtsAC16NSNT_1579	2016	reintro	NA	pair	outplant	M	M
NS-OP_12_0102	2012	outplant	2012-07-10	above	NS-OP_12_0199	2012	outplant	2012-07-27	above	OtsAC16NSNT_1197	2016	reintro	NA	pair	outplant	F	F
NS-OP_12_0102	2012	outplant	2012-07-10	above	NS-OP_12_0199	2012	outplant	2012-07-27	above	OtsAC16NSNT_1679	2016	reintro	NA	pair	outplant	M	M
NS-OP_12_0102	2012	outplant	2012-07-10	above	NS-OP_12_0231	2012	outplant	2012-08-03	above	OtsAC17NSNT_3150	2017	reintro	2017-08-22	pair	outplant	M	M
NS-OP_12_0104	2012	outplant	2012-07-10	above	NS-OP_12_0202	2012	outplant	2012-07-27	above	OtsAC16NSNT_1008	2016	reintro	NA	pair	outplant	M	M
NS-OP_12_0108	2012	outplant	2012-07-10	above	NS-OP_12_0083	2012	outplant	2012-07-08	above	OtsAC17NSNT_2888	2017	reintro	2017-07-06	pair	outplant	M	M
NS-OP_12_0108	2012	outplant	2012-07-10	above	NS-OP_12_0089	2012	outplant	2012-07-08	above	OtsAC16NSNT_1488	2016	reintro	NA	pair	outplant	M	M
NS-OP_12_0108	2012	outplant	2012-07-10	above	NS-OP_12_0151	2012	outplant	2012-07-10	above	OtsAC16NSNT_1185	2016	reintro	NA	pair	outplant	F	F
NS-OP_12_0108	2012	outplant	2012-07-10	above	NS-OP_12_0151	2012	outplant	2012-07-10	above	OtsAC16NSNT_1651	2016	reintro	NA	pair	outplant	F	F
NS-OP_12_0108	2012	outplant	2012-07-10	above	NS-OP_12_0151	2012	outplant	2012-07-10	above	OtsAC17NSNT_2967	2017	reintro	2017-07-17	pair	outplant	F	F
NS-OP_12_0108	2012	outplant	2012-07-10	above	NS-OP_12_0215	2012	outplant	2012-08-01	above	OtsAC16NSNT_1169	2016	reintro	NA	pair	outplant	M	M
NS-OP_12_0108	2012	outplant	2012-07-10	above	NS-OP_12_0215	2012	outplant	2012-08-01	above	OtsAC17NSNT_2783	2017	reintro	2017-06-20	pair	outplant	M	M
NS-OP_12_0109	2012	outplant	2012-07-10	above	none	NA	NA	NA	NA	OtsAC16NSNT_1222	2016	reintro	NA	female_only	outplant	F	F
NS-OP_12_0112	2012	outplant	2012-07-10	above	NS-OP_12_0192	2012	outplant	2012-07-27	above	OtsAC17NSNT_2695	2017	reintro	2017-06-11	pair	outplant	F	F
NS-OP_12_0112	2012	outplant	2012-07-10	above	NS-OP_12_0192	2012	outplant	2012-07-27	above	OtsAC17NSNT_2744	2017	reintro	2017-06-20	pair	outplant	M	M
NS-OP_12_0112	2012	outplant	2012-07-10	above	NS-OP_12_0202	2012	outplant	2012-07-27	above	OtsAC16NSNT_1694	2016	reintro	NA	pair	outplant	F	F
NS-OP_12_0112	2012	outplant	2012-07-10	above	NS-OP_12_0202	2012	outplant	2012-07-27	above	OtsAC17NSNT_2867	2017	reintro	2017-07-06	pair	outplant	F	F
NS-OP_12_0123	2012	outplant	2012-07-10	above	NS-OP_12_0090	2012	outplant	2012-07-08	above	OtsAC16NSNT_1699	2016	reintro	NA	pair	outplant	F	F
NS-OP_12_0123	2012	outplant	2012-07-10	above	NS-OP_12_0195	2012	outplant	2012-07-27	above	OtsAC16NSNT_1142	2016	reintro	NA	pair	outplant	M	M
NS-OP_12_0123	2012	outplant	2012-07-10	above	NS-OP_12_0195	2012	outplant	2012-07-27	above	OtsAC17NSNT_2914	2017	reintro	2017-07-06	pair	outplant	M	M
NS-OP_12_0124	2012	outplant	2012-07-10	above	NS-OP_12_0147	2012	outplant	2012-07-10	above	OtsAC17NSNT_2984	2017	reintro	2017-07-26	pair	outplant	F	F
NS-OP_12_0125	2012	outplant	2012-07-10	above	NS-OP_12_0093	2012	outplant	2012-07-08	above	OtsAC16NSNT_1392	2016	reintro	NA	pair	outplant	M	M
NS-OP_12_0125	2012	outplant	2012-07-10	above	NS-OP_12_0130	2012	outplant	2012-07-10	above	OtsAC17NSNT_3070	2017	reintro	2017-08-22	pair	outplant	M	M
NS-OP_12_0125	2012	outplant	2012-07-10	above	NS-OP_12_0233	2012	outplant	2012-08-03	above	OtsAC16NSNT_1652	2016	reintro	NA	pair	outplant	M	M
NS-OP_12_0152	2012	outplant	2012-07-12	above	none	NA	NA	NA	NA	OtsAC17NSNT_2922	2017	reintro	2017-07-06	female_only	outplant	F	F
NS-OP_12_0152	2012	outplant	2012-07-12	above	none	NA	NA	NA	NA	OtsAC17NSNT_2958	2017	reintro	2017-07-17	female_only	outplant	M	M
NS-OP_12_0153	2012	outplant	2012-07-12	above	NS-OP_12_0093	2012	outplant	2012-07-08	above	OtsAC16NSNT_1384	2016	reintro	NA	pair	outplant	M	M
NS-OP_12_0153	2012	outplant	2012-07-12	above	NS-OP_12_0130	2012	outplant	2012-07-10	above	OtsAC16NSNT_1248	2016	reintro	NA	pair	outplant	M	M
NS-OP_12_0153	2012	outplant	2012-07-12	above	NS-OP_12_0130	2012	outplant	2012-07-10	above	OtsAC17NSNT_3057	2017	reintro	2017-08-08	pair	outplant	M	M
NS-OP_12_0170	2012	outplant	2012-07-18	above	NS-OP_12_0147	2012	outplant	2012-07-10	above	OtsAC16NSNT_1511	2016	reintro	NA	pair	outplant	M	M
NS-OP_12_0171	2012	outplant	2012-07-18	above	none	NA	NA	NA	NA	OtsAC16NSNT_1423	2016	reintro	NA	female_only	outplant	M	M
NS-OP_12_0174	2012	outplant	2012-07-27	above	NS-OP_12_0127	2012	outplant	2012-07-10	above	NS_15_OP_BD_138	2015	reintro	2015-06-17	pair	outplant	M	M
NS-OP_12_0174	2012	outplant	2012-07-27	above	NS-OP_12_0127	2012	outplant	2012-07-10	above	OtsAC16NSNT_1502	2016	reintro	NA	pair	outplant	F	F
NS-OP_12_0174	2012	outplant	2012-07-27	above	NS-OP_12_0127	2012	outplant	2012-07-10	above	OtsAC16NSNT_1489	2016	reintro	NA	pair	outplant	M	M
NS-OP_12_0174	2012	outplant	2012-07-27	above	NS-OP_12_0127	2012	outplant	2012-07-10	above	OtsAC17NSNT_3001	2017	reintro	2017-07-26	pair	outplant	M	M
NS-OP_12_0174	2012	outplant	2012-07-27	above	NS-OP_12_0192	2012	outplant	2012-07-27	above	OtsAC16NSNT_1259	2016	reintro	NA	pair	outplant	M	M
NS-OP_12_0174	2012	outplant	2012-07-27	above	NS-OP_12_0192	2012	outplant	2012-07-27	above	OtsAC17NSNT_2865	2017	reintro	2017-07-06	pair	outplant	F	F
NS-OP_12_0174	2012	outplant	2012-07-27	above	none	NA	NA	NA	NA	OtsAC17NSNT_2943	2017	reintro	2017-07-17	female_only	outplant	M	M
NS-OP_12_0175	2012	outplant	2012-07-27	above	none	NA	NA	NA	NA	NS_15_C_BD_002	2015	carcass	2015-09-08	female_only	outplant	M	M
NS-OP_12_0175	2012	outplant	2012-07-27	above	none	NA	NA	NA	NA	NS_15_OP_AD_386	2015	reintro_above	2015-08-03	female_only	outplant	M	M
NS-OP_12_0176	2012	outplant	2012-07-27	above	NS-OP_12_0049	2012	outplant	2012-06-14	above	OtsAC16NSNT_1396	2016	reintro	NA	pair	outplant	F	F
NS-OP_12_0176	2012	outplant	2012-07-27	above	NS-OP_12_0049	2012	outplant	2012-06-14	above	OtsAC16NSNT_1406	2016	reintro	NA	pair	outplant	F	F
NS-OP_12_0176	2012	outplant	2012-07-27	above	NS-OP_12_0049	2012	outplant	2012-06-14	above	OtsAC16NSNT_1231	2016	reintro	NA	pair	outplant	M	M
NS-OP_12_0176	2012	outplant	2012-07-27	above	NS-OP_12_0049	2012	outplant	2012-06-14	above	OtsAC17NSNT_2698	2017	reintro	2017-06-11	pair	outplant	F	F
NS-OP_12_0176	2012	outplant	2012-07-27	above	NS-OP_12_0049	2012	outplant	2012-06-14	above	OtsAC17NSNT_2845	2017	reintro	2017-06-24	pair	outplant	F	F
NS-OP_12_0176	2012	outplant	2012-07-27	above	NS-OP_12_0049	2012	outplant	2012-06-14	above	OtsAC17NSNT_3116	2017	reintro	2017-08-22	pair	outplant	F	F
NS-OP_12_0176	2012	outplant	2012-07-27	above	NS-OP_12_0049	2012	outplant	2012-06-14	above	OtsAC17NSNT_2872	2017	reintro	2017-07-06	pair	outplant	M	M
NS-OP_12_0176	2012	outplant	2012-07-27	above	NS-OP_12_0130	2012	outplant	2012-07-10	above	OtsAC17NSNT_2981	2017	reintro	2017-07-17	pair	outplant	M	M
NS-OP_12_0176	2012	outplant	2012-07-27	above	NS-OP_12_0138	2012	outplant	2012-07-10	above	OtsAC17NSNT_2908	2017	reintro	2017-07-06	pair	outplant	F	F
NS-OP_12_0176	2012	outplant	2012-07-27	above	none	NA	NA	NA	NA	OtsAC16NSNT_1571	2016	reintro	NA	female_only	outplant	M	M
NS-OP_12_0183	2012	outplant	2012-07-27	above	NS-OP_12_0200	2012	outplant	2012-07-27	above	OtsAC17NSNT_3145	2017	reintro	2017-08-22	pair	outplant	F	F
NS-OP_12_0190	2012	outplant	2012-07-27	above	NS-OP_12_0026	2012	outplant	2012-06-14	above	OtsAC16NSNT_1207	2016	reintro	NA	pair	outplant	F	F
NS-OP_12_0190	2012	outplant	2012-07-27	above	NS-OP_12_0026	2012	outplant	2012-06-14	above	OtsAC17NSNT_2936	2017	reintro	2017-07-06	pair	outplant	F	F
NS-OP_12_0190	2012	outplant	2012-07-27	above	NS-OP_12_0026	2012	outplant	2012-06-14	above	OtsAC17NSNT_2969	2017	reintro	2017-07-17	pair	outplant	M	M
NS-OP_12_0190	2012	outplant	2012-07-27	above	NS-OP_12_0068	2012	outplant	2012-06-14	above	OtsAC16NSNT_1646	2016	reintro	NA	pair	outplant	F	F
NS-OP_12_0190	2012	outplant	2012-07-27	above	NS-OP_12_0126	2012	outplant	2012-07-10	above	OtsAC16NSNT_1189	2016	reintro	NA	pair	outplant	M	M
NS-OP_12_0190	2012	outplant	2012-07-27	above	NS-OP_12_0126	2012	outplant	2012-07-10	above	OtsAC17NSNT_2850	2017	reintro	2017-09-29	pair	outplant	F	F
NS-OP_12_0190	2012	outplant	2012-07-27	above	NS-OP_12_0126	2012	outplant	2012-07-10	above	OtsAC17NSNT_3065	2017	reintro	2017-08-08	pair	outplant	M	M
NS-OP_12_0190	2012	outplant	2012-07-27	above	none	NA	NA	NA	NA	OtsAC16NSNT_1034	2016	reintro	NA	female_only	outplant	M	M
NS-OP_12_0190	2012	outplant	2012-07-27	above	none	NA	NA	NA	NA	OtsAC16NSNT_1437	2016	reintro	NA	female_only	outplant	M	M
NS-OP_12_0203	2012	outplant	2012-08-01	above	NS-OP_12_0126	2012	outplant	2012-07-10	above	OtsAC16NSNT_1214	2016	reintro	NA	pair	outplant	M	M
NS-OP_12_0203	2012	outplant	2012-08-01	above	NS-OP_12_0126	2012	outplant	2012-07-10	above	OtsAC17NSNT_3063	2017	reintro	2017-08-08	pair	outplant	M	M
NS-OP_12_0203	2012	outplant	2012-08-01	above	none	NA	NA	NA	NA	OtsAC16NSNT_1411	2016	reintro	NA	female_only	outplant	M	M
NS-OP_12_0207	2012	outplant	2012-08-01	above	none	NA	NA	NA	NA	OtsAC16NSNT_1450	2016	reintro	NA	female_only	outplant	M	M
NS-OP_12_0210	2012	outplant	2012-08-01	above	NS-OP_12_0165	2012	outplant	2012-07-12	above	OtsAC17NSNT_3112	2017	reintro	2017-08-22	pair	outplant	F	F
NS-OP_12_0210	2012	outplant	2012-08-01	above	none	NA	NA	NA	NA	OtsAC17NSNT_2750	2017	reintro	2017-06-20	female_only	outplant	F	F
NS-OP_12_0219	2012	outplant	2012-08-01	above	NS-OP_12_0198	2012	outplant	2012-07-27	above	OtsAC17NSNT_2676	2017	reintro	2017-06-02	pair	outplant	M	M
NS-OP_12_0230	2012	outplant	2012-08-03	above	NS-OP_12_0202	2012	outplant	2012-07-27	above	OtsAC17NSNT_3130	2017	reintro	2017-08-22	pair	outplant	F	F
NS-OP_12_0230	2012	outplant	2012-08-03	above	NS-OP_12_0202	2012	outplant	2012-07-27	above	OtsAC17NSNT_3118	2017	reintro	2017-08-22	pair	outplant	M	M
NS-OP_12_0230	2012	outplant	2012-08-03	above	NS-OP_12_0214	2012	outplant	2012-08-01	above	OtsAC17NSNT_2928	2017	reintro	2017-07-06	pair	outplant	F	F
NS-OP_12_0230	2012	outplant	2012-08-03	above	NS-OP_12_0214	2012	outplant	2012-08-01	above	OtsAC17NSNT_3097	2017	reintro	2017-08-22	pair	outplant	M	M
NS-OP_12_0235	2012	outplant	2012-08-03	above	NS-OP_12_0247	2012	outplant	2012-08-06	above	OtsAC17NSNT_3049	2017	reintro	2017-08-08	pair	outplant	M	M
NS-OP_12_0238	2012	outplant	2012-08-06	above	none	NA	NA	NA	NA	OtsAC16NSNT_1412	2016	reintro	NA	female_only	outplant	M	M
NS-OP_12_0243	2012	outplant	2012-08-06	above	NS-OP_12_0147	2012	outplant	2012-07-10	above	OtsAC16NSNT_1440	2016	reintro	NA	pair	outplant	F	F
NS-OP_12_0243	2012	outplant	2012-08-06	above	NS-OP_12_0147	2012	outplant	2012-07-10	above	OtsAC16NSNT_1401	2016	reintro	NA	pair	outplant	M	M
NS-OP_12_0243	2012	outplant	2012-08-06	above	NS-OP_12_0147	2012	outplant	2012-07-10	above	OtsAC17NSNT_3156	2017	reintro	2017-08-22	pair	outplant	M	M
NS-OP_12_0245	2012	outplant	2012-08-06	above	none	NA	NA	NA	NA	NS_15_OP_BD_136	2015	reintro	2015-06-17	female_only	outplant	M	M
NS-SS_12_0016	2012	carcass	2012-09-18	below	none	NA	NA	NA	NA	OtsAC16NSNT_1399	2016	reintro	NA	female_only	carcass	M	M
NS-SS_12_0149	2012	carcass	2012-10-11	below	none	NA	NA	NA	NA	NS_15_OP_AD_370	2015	reintro_above	2015-08-03	female_only	carcass	M	M
NS-SS_12_0045	2012	carcass	2012-10-02	below	none	NA	NA	NA	NA	OtsAC16NSNT_1394	2016	reintro	NA	female_only	carcass	M	M
NS-SS_12_0045	2012	carcass	2012-10-02	below	none	NA	NA	NA	NA	OtsAC17NSNT_3114	2017	reintro	2017-08-22	female_only	carcass	M	M
NS-SS_12_0081	2012	carcass	2012-09-10	below	none	NA	NA	NA	NA	NS_15_OP_AD_528	2015	reintro_above	2015-08-31	female_only	carcass	F	F
NS-SS_12_0081	2012	carcass	2012-09-10	below	none	NA	NA	NA	NA	NS_15_OP_AD_109	2015	reintro_above	2015-06-12	female_only	carcass	M	M
NS-SS_12_0091	2012	carcass	2012-10-03	below	none	NA	NA	NA	NA	OtsCC16NSNT_2093	2016	carcass	NA	female_only	carcass	M	M
NS-SS_12_0097	2012	carcass	2012-10-11	below	none	NA	NA	NA	NA	OtsAC16NSNT_1038	2016	reintro	NA	female_only	carcass	M	M
NS-SS_12_0097	2012	carcass	2012-10-11	below	none	NA	NA	NA	NA	OtsAC16NSNT_1052	2016	reintro	NA	female_only	carcass	M	M
NS-SS_12_0145	2012	carcass	2012-10-11	below	none	NA	NA	NA	NA	OtsAC16NSNT_1478	2016	reintro	NA	female_only	carcass	M	M
NS-SS_12_0145	2012	carcass	2012-10-11	below	none	NA	NA	NA	NA	OtsAC17NSNT_2880	2017	reintro	2017-07-06	female_only	carcass	M	M
NS-SS_12_0158	2012	carcass	2012-10-11	below	none	NA	NA	NA	NA	OtsAC16NSNT_1516	2016	reintro	NA	female_only	carcass	M	M
NS-SS_12_0163	2012	carcass	2012-10-11	below	NS-SS_12_0169	2012	carcass	2012-10-11	below	OtsAC17NSNT_2910	2017	reintro	2017-07-06	pair	carcass	F	F
NS-OP_13_0001	2013	outplant	2013-06-10	above	NS-OP_13_0466	2013	outplant	2013-07-22	above	OtsAC17NSNT_2840	2017	reintro	2017-06-24	pair	outplant	M	M
NS-OP_13_0005	2013	outplant	2013-06-10	above	NS-OP_13_0050	2013	outplant	2013-06-13	above	OtsAC17NSNT_2778	2017	reintro	2017-06-20	pair	outplant	F	F
NS-OP_13_0018	2013	outplant	2013-06-10	above	NS-OP_13_0246	2013	outplant	2013-07-01	above	OtsAC17NSNT_2681	2017	reintro	2017-06-02	pair	outplant	F	F
NS-OP_13_0028	2013	outplant	2013-06-10	above	NS-OP_13_0861	2013	outplant	2013-08-20	above	OtsAC17NSNT_2907	2017	reintro	2017-07-06	pair	outplant	M	M
NS-OP_13_0033	2013	outplant	2013-06-10	above	NS-OP_13_0794	2013	outplant	2013-08-07	above	OtsAC18NSNT_0182	2018	reintro	NA	pair	outplant	F	F
NS-OP_13_0039	2013	outplant	2013-06-10	above	NS-OP_13_0213	2013	outplant	2013-07-01	above	OtsAC18NSNT_0085	2018	reintro	NA	pair	outplant	F	F
NS-OP_13_0040	2013	outplant	2013-06-10	above	NS-OP_13_0747	2013	outplant	2013-08-01	above	OtsAC17NSNT_2976	2017	reintro	2017-07-17	pair	outplant	M	M
NS-OP_13_0057	2013	outplant	2013-06-13	above	NS-OP_13_0604	2013	outplant	2013-07-29	above	OtsAC17NSNT_2792	2017	reintro	2017-06-24	pair	outplant	M	M
NS-OP_13_0072	2013	outplant	2013-06-13	above	NS-OP_13_0053	2013	outplant	2013-06-13	above	OtsAC17NSNT_2770	2017	reintro	2017-06-20	pair	outplant	M	M
NS-OP_13_0084	2013	outplant	2013-06-13	above	NS-OP_13_0250	2013	outplant	2013-07-01	above	OtsAC17NSNT_2752	2017	reintro	2017-06-20	pair	outplant	F	F
NS-OP_13_0084	2013	outplant	2013-06-13	above	NS-OP_13_0250	2013	outplant	2013-07-01	above	OtsAC17NSNT_2977	2017	reintro	2017-07-17	pair	outplant	F	F
NS-OP_13_0084	2013	outplant	2013-06-13	above	NS-OP_13_0250	2013	outplant	2013-07-01	above	OtsAC17NSNT_3134	2017	reintro	2017-08-22	pair	outplant	M	M
NS-OP_13_0084	2013	outplant	2013-06-13	above	NS-OP_13_0250	2013	outplant	2013-07-01	above	OtsAC18NSNT_0179	2018	reintro	NA	pair	outplant	F	F
NS-OP_13_0129	2013	outplant	2013-06-20	above	NS-OP_13_0050	2013	outplant	2013-06-13	above	OtsAC17NSNT_2934	2017	reintro	2017-07-06	pair	outplant	F	F
NS-OP_13_0129	2013	outplant	2013-06-20	above	NS-OP_13_0740	2013	outplant	2013-08-01	above	OtsAC17NSNT_2804	2017	reintro	2017-06-24	pair	outplant	M	M
NS-OP_13_0129	2013	outplant	2013-06-20	above	NS-OP_13_0740	2013	outplant	2013-08-01	above	OtsAC18NSNT_0178	2018	reintro	NA	pair	outplant	F	F
NS-OP_13_0138	2013	outplant	2013-06-28	above	NS-OP_13_0029	2013	outplant	2013-06-10	above	OtsAC17NSNT_2838	2017	reintro	2017-06-24	pair	outplant	M	M
NS-OP_13_0138	2013	outplant	2013-06-28	above	NS-OP_13_0480	2013	outplant	2013-07-22	above	OtsAC17NSNT_2807	2017	reintro	2017-06-24	pair	outplant	M	M
NS-OP_13_0138	2013	outplant	2013-06-28	above	NS-OP_13_0480	2013	outplant	2013-07-22	above	OtsAC17NSNT_2988	2017	reintro	2017-07-26	pair	outplant	M	M
NS-OP_13_0141	2013	outplant	2013-06-28	above	NS-OP_13_0171	2013	outplant	2013-06-28	above	OtsAC17NSNT_2925	2017	reintro	2017-07-06	pair	outplant	F	F
NS-OP_13_0144	2013	outplant	2013-06-28	above	NS-OP_13_0799	2013	outplant	2013-08-07	above	OtsAC17NSNT_2876	2017	reintro	2017-07-06	pair	outplant	F	F
NS-OP_13_0162	2013	outplant	2013-06-28	above	NS-OP_13_0888	2013	outplant	2013-08-29	above	OtsAC17NSNT_2748	2017	reintro	2017-06-20	pair	outplant	M	M
NS-OP_13_0164	2013	outplant	2013-06-28	above	NS-OP_13_0874	2013	outplant	2013-08-20	above	OtsAC17NSNT_2741	2017	reintro	2017-06-20	pair	outplant	F	F
NS-OP_13_0166	2013	outplant	2013-06-28	above	NS-OP_13_0375	2013	outplant	2013-07-12	above	OtsAC17NSNT_2732	2017	reintro	2017-06-20	pair	outplant	M	M
NS-OP_13_0166	2013	outplant	2013-06-28	above	NS-OP_13_0375	2013	outplant	2013-07-12	above	OtsAC18NSNT_0041	2018	reintro	NA	pair	outplant	F	F
NS-OP_13_0194	2013	outplant	2013-06-28	above	NS-OP_13_0312	2013	outplant	2013-07-03	above	OtsAC17NSNT_2820	2017	reintro	2017-06-24	pair	outplant	F	F
NS-OP_13_0194	2013	outplant	2013-06-28	above	NS-OP_13_0312	2013	outplant	2013-07-03	above	OtsAC17NSNT_2789	2017	reintro	2017-06-24	pair	outplant	M	M
