offspring_sample_id	mother	father
OtsAC18NSNT_0076	NS_Out_13_0118	NS_Out_13_1261
OtsAC17NSNT_2786	NS_Out_13_1196	NS_Out_13_1478
OtsAC18NSNT_0061	NS_Out_13_1200	NS_Out_13_1442
OtsAC18NSNT_0022	NS_Out_13_1212	NS_Out_13_1257
OtsAC17NSNT_3107	NS_Out_13_1214	NS_Out_13_1494
OtsAC17NSNT_3129	NS_Out_13_1218	NS_Out_13_1569
OtsAC17NSNT_2886	NS_Out_13_1228	NS_Out_13_1386
OtsAC17NSNT_2881	NS_Out_13_1232	NS_Out_13_1261
OtsAC17NSNT_2751	NS_Out_13_1232	NS_Out_13_1356
OtsAC17NSNT_2879	NS_Out_13_1232	NS_Out_13_1356
OtsAC18NSNT_0036	NS_Out_13_1232	NS_Out_13_1356
OtsAC17NSNT_3182	NS_Out_13_1262	NS_Out_13_1654
OtsAC17NSNT_2738	NS_Out_13_1268	NS_Out_13_1643
OtsAC17NSNT_2857	NS_Out_13_1276	NS_Out_13_1430
OtsAC18NSNT_0253	NS_Out_13_1276	NS_Out_13_1430
OtsAC17NSNT_3136	NS_Out_13_1278	NS_Out_13_1379
OtsAC17NSNT_2757	NS_Out_13_1278	NS_Out_13_1516
OtsAC17NSNT_3016	NS_Out_13_1278	NS_Out_13_1516
OtsAC17NSNT_2831	NS_Out_13_1345	NS_Out_13_1193
OtsAC16NSNT_1036	NS_Out_13_1359	NS_Out_13_1352
OtsAC18NSNT_0185	NS_Out_13_1360	NS_Out_13_1324
OtsAC17NSNT_3140	NS_Out_13_1374	NS_Out_13_1633
OtsAC17NSNT_3105	NS_Out_13_1375	NS_Out_13_1494
OtsAC17NSNT_3039	NS_Out_13_1383	NS_Out_13_1661
OtsAC18NSNT_0231	NS_Out_13_1384	NS_Out_13_1569
OtsAC17NSNT_3125	NS_Out_13_1397	NS_Out_13_1674
OtsAC17NSNT_3020	NS_Out_13_1402	NS_Out_13_1586
OtsAC16NSNT_1611	NS_Out_13_1441	NS_Out_13_1387
OtsAC17NSNT_2805	NS_Out_13_1465	NS_Out_13_1529
OtsAC17NSNT_2873	NS_Out_13_1465	NS_Out_13_1606
OtsAC17NSNT_3093	NS_Out_13_1465	NS_Out_13_1654
OtsAC17NSNT_2813	NS_Out_13_1476	NS_Out_13_1569
OtsAC17NSNT_2830	NS_Out_13_1514	NS_Out_13_1330
OtsAC17NSNT_3123	NS_Out_13_1523	NS_Out_13_1586
OtsAC17NSNT_2941	NS_Out_13_1532	NS_Out_13_1422
OtsAC17NSNT_3061	NS_Out_13_1532	NS_Out_13_1422
OtsAC18NSNT_0213	NS_Out_13_1542	NS_Out_13_1393
OtsAC17NSNT_2853	NS_Out_13_1557	NS_Out_13_1286
OtsAC17NSNT_3146	NS_Out_13_1557	NS_Out_13_1286
OtsAC17NSNT_3108	NS_Out_13_1560	NS_Out_13_1245
OtsAC17NSNT_3023	NS_Out_13_1560	NS_Out_13_1393
OtsAC17NSNT_3167	NS_Out_13_1560	NS_Out_13_1691
OtsAC16NSNT_1695	NS_Out_13_1652	NS_Out_13_1553
OtsAC17NSNT_2782	NS_Out_13_1659	NS_Out_13_1193
OtsAC17NSNT_2822	NS_Out_13_1704	NS_Out_13_1700
OtsAC18NSNT_0127	OtsAC14NSNT_1068	OtsAC14NSNT_1197
OtsAC18NSNT_0188	OtsAC14NSNT_1068	OtsAC14NSNT_1197
OtsAC19NSNT_0597	OtsAC14NSNT_1068	OtsAC14NSNT_1197
OtsAC18NSNT_0034	OtsAC14NSNT_1076	OtsAC14NSNT_1259
OtsAC19NSNT_0001	OtsAC14NSNT_1117	OtsAC14NSNT_1272
OtsAC19NSNT_0006	OtsAC14NSNT_1117	OtsAC14NSNT_1337
OtsAC18NSNT_0190	OtsAC14NSNT_1138	OtsAC14NSNT_1332
OtsAC18NSNT_0137	OtsAC14NSNT_1183	OtsAC14NSNT_1373
OtsAC19NSNT_0324	OtsAC14NSNT_1223	OtsAC14NSNT_1324
OtsAC19NSNT_0479	OtsAC14NSNT_1225	OtsAC14NSNT_1255
OtsAC18NSNT_0143	OtsAC14NSNT_1226	OtsAC14NSNT_1304
OtsAC19NSNT_0729	OtsAC14NSNT_1233	OtsAC14NSNT_1262
OtsAC19NSNT_0150	OtsAC14NSNT_1234	OtsAC14NSNT_1027
OtsAC19NSNT_0112	OtsAC14NSNT_1234	OtsAC14NSNT_1797
OtsAC18NSNT_0088	OtsAC14NSNT_1235	OtsAC14NSNT_1016
OtsAC18NSNT_0021	OtsAC14NSNT_1235	OtsAC14NSNT_1016
OtsAC18NSNT_0075	OtsAC14NSNT_1235	OtsAC14NSNT_1016
OtsAC18NSNT_0152	OtsAC14NSNT_1235	OtsAC14NSNT_1016
OtsAC18NSNT_0037	OtsAC14NSNT_1235	OtsAC14NSNT_1369
OtsAC18NSNT_0125	OtsAC14NSNT_1280	OtsAC14NSNT_1205
OtsAC18NSNT_0112	OtsAC14NSNT_1280	OtsAC14NSNT_1264
OtsAC18NSNT_0139	OtsAC14NSNT_1291	OtsAC14NSNT_1153
OtsAC19NSNT_0139	OtsAC14NSNT_1291	OtsAC14NSNT_1254
OtsAC19NSNT_0641	OtsAC14NSNT_1293	OtsAC14NSNT_1321
OtsAC19NSNT_0051	OtsAC14NSNT_1313	OtsAC14NSNT_1110
OtsAC19NSNT_0020	OtsAC14NSNT_1314	OtsAC14NSNT_1472
OtsAC18NSNT_0161	OtsAC14NSNT_1368	OtsAC14NSNT_1266
OtsAC18NSNT_0073	OtsAC14NSNT_1440	OtsAC14NSNT_1237
OtsAC18NSNT_0124	OtsAC14NSNT_1440	OtsAC14NSNT_1237
OtsAC19NSNT_0599	OtsAC14NSNT_1440	OtsAC14NSNT_1237
OtsAC18NSNT_0212	OtsAC14NSNT_1445	OtsAC14NSNT_1270
OtsAC19NSNT_0565	OtsAC14NSNT_1451	OtsAC14NSNT_1206
OtsAC19NSNT_0235	OtsAC14NSNT_1480	OtsAC14NSNT_1011
OtsAC18NSNT_0236	OtsAC14NSNT_1482	OtsAC14NSNT_1619
OtsAC19NSNT_0276	OtsAC14NSNT_1535	OtsAC14NSNT_1498
OtsAC18NSNT_0057	OtsAC14NSNT_1543	OtsAC14NSNT_1239
OtsAC18NSNT_0163	OtsAC14NSNT_1579	OtsAC14NSNT_1553
OtsAC18NSNT_0004	OtsAC14NSNT_1606	OtsAC14NSNT_1591
OtsAC18NSNT_0134	OtsAC14NSNT_1607	OtsAC14NSNT_1595
OtsAC17NSNT_2869	OtsAC14NSNT_1621	OtsAC14NSNT_1553
OtsAC19NSNT_0040	OtsAC14NSNT_1621	OtsAC14NSNT_1553
OtsAC18NSNT_0138	OtsAC14NSNT_1623	OtsAC14NSNT_1548
OtsAC19NSNT_0494	OtsAC14NSNT_1623	OtsAC14NSNT_1548
OtsAC19NSNT_0439	OtsAC14NSNT_1645	OtsAC14NSNT_1677
OtsAC18NSNT_0184	OtsAC14NSNT_1710	OtsAC14NSNT_1712
OtsAC18NSNT_0128	OtsAC14NSNT_1711	OtsAC14NSNT_1754
OtsAC18NSNT_0171	OtsAC14NSNT_1711	OtsAC14NSNT_1754
OtsAC18NSNT_0082	OtsAC14NSNT_1769	OtsAC14NSNT_1720
OtsAC18NSNT_0215	OtsAC14NSNT_1775	OtsAC14NSNT_1657
OtsAC18NSNT_0176	OtsAC14NSNT_1775	OtsAC14NSNT_1718
OtsAC19NSNT_0466	OtsAC14NSNT_1804	OtsAC14NSNT_1740
OtsAC18NSNT_0113	OtsAC14NSNT_1805	OtsAC14NSNT_1722
OtsAC18NSNT_0251	OtsAC14NSNT_1841	OtsAC14NSNT_1795
OtsAC19NSNT_0029	OtsAC14NSNT_1845	OtsAC14NSNT_1790
OtsAC19NSNT_0572	OtsAC14NSNT_1851	OtsAC14NSNT_1730
OtsAC19NSNT_0080	OtsAC14NSNT_1861	OtsAC14NSNT_1794
OtsAC18NSNT_0194	OtsAC14NSNT_1863	OtsAC14NSNT_1520
OtsAC18NSNT_0012	OtsAC14NSNT_1863	OtsAC14NSNT_1520
OtsAC18NSNT_0090	OtsAC14NSNT_1863	OtsAC14NSNT_1717
OtsAC18NSNT_0144	OtsAC14NSNT_1863	OtsAC14NSNT_1717
OtsAC18NSNT_0145	OtsAC14NSNT_1863	OtsAC14NSNT_1717
OtsAC19NSNT_0700	OtsAC14NSNT_1863	OtsAC14NSNT_1717
OtsAC18NSNT_0222	OtsAC14NSNT_1863	OtsAC14NSNT_1788
OtsAC18NSNT_0248	NS_OP_14_0096	NS_OP_14_0566
OtsAC17NSNT_2808	NS_OP_14_0197	NS_OP_14_0713
OtsAC17NSNT_3164	NS_OP_14_0197	NS_OP_14_0713
OtsAC17NSNT_3050	NS_OP_14_0198	NS_OP_14_0256
OtsAC17NSNT_3162	NS_OP_14_0237	NS_OP_14_0601
OtsAC17NSNT_2817	NS_OP_14_0269	NS_OP_14_0036
OtsAC17NSNT_3144	NS_OP_14_0324	NS_OP_14_0492
OtsAC19NSNT_0673	NS_OP_14_0327	NS_OP_14_0098
OtsAC18NSNT_0217	NS_OP_14_0395	NS_OP_14_0550
OtsAC18NSNT_0243	NS_OP_14_0497	NS_OP_14_0204
OtsAC19NSNT_0704	NS_OP_14_0527	NS_OP_14_0723
OtsAC18NSNT_0240	NS_OP_14_0549	NS_OP_14_0648
OtsAC18NSNT_0015	NS_OP_14_0583	NS_OP_14_0478
OtsAC18NSNT_0098	NS_OP_14_0589	NS_OP_14_0459
OtsAC18NSNT_0147	NS_OP_14_0603	NS_OP_14_0440
OtsAC18NSNT_0199	NS_OP_14_0618	NS_OP_14_0569
OtsAC17NSNT_3041	NS_OP_14_0637	NS_OP_14_0590
OtsAC18NSNT_0130	NS_OP_14_0708	NS_OP_14_0590
OtsAC17NSNT_2891	NS_OP_14_0729	NS_OP_14_0745
OtsAC18NSNT_0225	NS_OP_14_0731	NS_OP_14_0100
OtsAC18NSNT_0107	NS_OP_14_0755	NS_OP_14_0711
OtsAC19NSNT_0396	NS_OP_14_0755	NS_OP_14_0711
AC20NSNT_0221	OtsAC15NSNT_1017	OtsAC15NSNT_1526
OtsAC19NSNT_0123	OtsAC15NSNT_1022	OtsAC15NSNT_1161
OtsAC19NSNT_0172	OtsAC15NSNT_1022	OtsAC15NSNT_1161
OtsAC19NSNT_0709	OtsAC15NSNT_1022	OtsAC15NSNT_1161
OtsAC19NSNT_0072	OtsAC15NSNT_1022	OtsAC15NSNT_1375
AC20NSNT_0136	OtsAC15NSNT_1023	OtsAC15NSNT_1469
AC20NSNT_0158	OtsAC15NSNT_1024	NS_15_OP_AD_157
OtsAC19NSNT_0033	OtsAC15NSNT_1043	OtsAC15NSNT_1518
OtsAC19NSNT_0089	OtsAC15NSNT_1043	OtsAC15NSNT_1518
OtsAC19NSNT_0149	OtsAC15NSNT_1043	OtsAC15NSNT_1518
OtsAC19NSNT_0078	OtsAC15NSNT_1067	OtsAC15NSNT_1145
OtsAC19NSNT_0593	OtsAC15NSNT_1067	OtsAC15NSNT_1575
OtsAC19NSNT_0166	OtsAC15NSNT_1069	OtsAC15NSNT_1096
AC20NSNT_0258	OtsAC15NSNT_1074	OtsAC15NSNT_1002
AC20NSNT_0374	OtsAC15NSNT_1074	OtsAC15NSNT_1002
OtsAC19NSNT_0031	OtsAC15NSNT_1076	OtsAC15NSNT_1125
OtsAC19NSNT_0239	OtsAC15NSNT_1076	OtsAC15NSNT_1125
OtsAC19NSNT_0315	OtsAC15NSNT_1076	OtsAC15NSNT_1125
OtsAC19NSNT_0534	OtsAC15NSNT_1076	OtsAC15NSNT_1125
AC20NSNT_0345	OtsAC15NSNT_1076	OtsAC15NSNT_1125
OtsAC19NSNT_0174	OtsAC15NSNT_1076	OtsAC15NSNT_1139
OtsAC19NSNT_0347	OtsAC15NSNT_1076	OtsAC15NSNT_1139
AC20NSNT_0028	OtsAC15NSNT_1076	OtsAC15NSNT_1139
AC20NSNT_0218	OtsAC15NSNT_1076	OtsAC15NSNT_1139
OtsAC19NSNT_0081	OtsAC15NSNT_1077	OtsAC15NSNT_1091
OtsAC19NSNT_0037	OtsAC15NSNT_1077	OtsAC15NSNT_1227
OtsAC20NSNT_0495	OtsAC15NSNT_1077	OtsAC15NSNT_1535
OtsAC18NSNT_0218	OtsAC15NSNT_1084	OtsAC15NSNT_1550
OtsAC19NSNT_0125	OtsAC15NSNT_1084	OtsAC15NSNT_1550
OtsAC19NSNT_0400	OtsAC15NSNT_1084	OtsAC15NSNT_1550
OtsAC19NSNT_0664	OtsAC15NSNT_1084	OtsAC15NSNT_1550
OtsAC19NSNT_0414	OtsAC15NSNT_1088	OtsAC15NSNT_1174
OtsAC19NSNT_0644	OtsAC15NSNT_1088	OtsAC15NSNT_1575
OtsAC19NSNT_0505	OtsAC15NSNT_1088	OtsAC15NSNT_1575
OtsAC19NSNT_0613	OtsAC15NSNT_1098	OtsAC15NSNT_1361
OtsAC19NSNT_0430	OtsAC15NSNT_1102	OtsAC15NSNT_1139
OtsAC19NSNT_0159	OtsAC15NSNT_1112	OtsAC15NSNT_1091
OtsAC18NSNT_0119	OtsAC15NSNT_1149	OtsAC15NSNT_1421
OtsAC19NSNT_0699	OtsAC15NSNT_1149	OtsAC15NSNT_1421
OtsAC19NSNT_0489	OtsAC15NSNT_1153	NS_15_OP_AD_161
OtsAC18NSNT_0072	OtsAC15NSNT_1154	OtsAC15NSNT_1529
OtsAC19NSNT_0343	OtsAC15NSNT_1182	OtsAC15NSNT_1556
OtsAC19NSNT_0472	OtsAC15NSNT_1182	OtsAC15NSNT_1556
OtsAC19NSNT_0527	OtsAC15NSNT_1955	OtsAC15NSNT_1932
OtsAC19NSNT_0350	OtsAC15NSNT_1193	OtsAC15NSNT_1428
OtsAC19NSNT_0473	OtsAC15NSNT_1193	OtsAC15NSNT_1428
OtsAC19NSNT_0765	OtsAC15NSNT_1193	OtsAC15NSNT_1428
OtsAC20NSNT_1226	OtsAC15NSNT_1193	OtsAC15NSNT_1428
OtsAC19NSNT_0402	OtsAC15NSNT_1193	OtsAC15NSNT_1476
OtsAC19NSNT_0192	OtsAC15NSNT_1193	OtsAC15NSNT_1476
OtsAC19NSNT_0329	OtsAC15NSNT_1195	OtsAC15NSNT_1164
OtsAC19NSNT_0012	OtsAC15NSNT_1203	OtsAC15NSNT_1014
OtsAC19NSNT_0014	OtsAC15NSNT_1203	OtsAC15NSNT_1034
OtsAC19NSNT_0275	OtsAC15NSNT_1203	OtsAC15NSNT_1034
OtsAC19NSNT_0082	OtsAC15NSNT_1203	OtsAC15NSNT_1064
OtsAC19NSNT_0251	OtsAC15NSNT_1203	OtsAC15NSNT_1064
OtsAC19NSNT_0151	OtsAC15NSNT_1203	OtsAC15NSNT_1064
OtsAC19NSNT_0035	OtsAC15NSNT_1210	OtsAC15NSNT_1222
OtsAC19NSNT_0050	OtsAC15NSNT_1210	OtsAC15NSNT_1222
OtsAC19NSNT_0038	OtsAC15NSNT_1210	OtsAC15NSNT_1222
OtsAC20NSNT_0510	OtsAC15NSNT_1210	OtsAC15NSNT_1326
OtsAC19NSNT_0049	OtsAC15NSNT_1229	OtsAC15NSNT_1013
OtsAC19NSNT_0144	OtsAC15NSNT_1232	OtsAC15NSNT_1425
OtsAC19NSNT_0157	OtsAC15NSNT_1241	OtsAC15NSNT_1156
OtsAC19NSNT_0008	OtsAC15NSNT_1241	OtsAC15NSNT_1537
OtsAC19NSNT_0032	OtsAC15NSNT_1241	OtsAC15NSNT_1537
OtsAC19NSNT_0169	OtsAC15NSNT_1241	OtsAC15NSNT_1537
AC20NSNT_0011	OtsAC15NSNT_1241	OtsAC15NSNT_1537
OtsAC20NSNT_0507	OtsAC15NSNT_1241	OtsAC15NSNT_1537
OtsAC19NSNT_0146	OtsAC15NSNT_1248	OtsAC15NSNT_1181
OtsAC19NSNT_0023	OtsAC15NSNT_1248	OtsAC15NSNT_1363
OtsAC19NSNT_0596	OtsAC15NSNT_1248	OtsAC15NSNT_1365
OtsAC20NSNT_0536	OtsAC15NSNT_1265	NS_15_OP_AD_157
OtsAC20NSNT_0576	OtsAC15NSNT_1265	NS_15_OP_AD_157
OtsAC19NSNT_0084	OtsAC15NSNT_1265	NS_15_OP_AD_303
AC20NSNT_0001	OtsAC15NSNT_1287	OtsAC15NSNT_1257
AC20NSNT_0216	OtsAC15NSNT_1287	OtsAC15NSNT_1257
AC20NSNT_0015	OtsAC15NSNT_1292	OtsAC15NSNT_1049
OtsAC20NSNT_0473	OtsAC15NSNT_1292	OtsAC15NSNT_1049
OtsAC19NSNT_0370	OtsAC15NSNT_1297	OtsAC15NSNT_1420
OtsAC19NSNT_0126	OtsAC15NSNT_1317	OtsAC15NSNT_1161
OtsAC19NSNT_0036	OtsAC15NSNT_1317	OtsAC15NSNT_1161
OtsAC19NSNT_0716	OtsAC15NSNT_1317	OtsAC15NSNT_1161
OtsAC19NSNT_0555	OtsAC15NSNT_1317	OtsAC15NSNT_1253
OtsAC20NSNT_0435	OtsAC15NSNT_1340	OtsAC15NSNT_1139
OtsAC18NSNT_0206	OtsAC15NSNT_1340	OtsAC15NSNT_1361
OtsAC19NSNT_0417	OtsAC15NSNT_1340	OtsAC15NSNT_1361
OtsAC19NSNT_0401	OtsAC15NSNT_1340	OtsAC15NSNT_1361
OtsAC19NSNT_0551	OtsAC15NSNT_1351	OtsAC15NSNT_1322
OtsAC19NSNT_0121	OtsAC15NSNT_1402	OtsAC15NSNT_1159
OtsAC19NSNT_0158	OtsAC15NSNT_1402	OtsAC15NSNT_1159
OtsAC19NSNT_0156	OtsAC15NSNT_1402	OtsAC15NSNT_1302
OtsAC19NSNT_0110	OtsAC15NSNT_1426	NS_15_OP_AD_567
OtsAC19NSNT_0108	OtsAC15NSNT_1426	NS_15_OP_AD_567
OtsAC19NSNT_0208	OtsAC15NSNT_1429	OtsAC15NSNT_1030
OtsAC19NSNT_0333	OtsAC15NSNT_1429	OtsAC15NSNT_1030
OtsAC19NSNT_0321	OtsAC15NSNT_1454	OtsAC15NSNT_1391
OtsAC19NSNT_0212	OtsAC15NSNT_1454	OtsAC15NSNT_1842
OtsAC19NSNT_0365	OtsAC15NSNT_1463	OtsAC15NSNT_1227
OtsAC19NSNT_0496	OtsAC15NSNT_1463	OtsAC15NSNT_1387
OtsAC18NSNT_0158	OtsAC15NSNT_1463	OtsAC15NSNT_1535
OtsAC20NSNT_1107	OtsAC15NSNT_1463	OtsAC15NSNT_1535
OtsAC19NSNT_0298	OtsAC15NSNT_1470	OtsAC15NSNT_1308
AC20NSNT_0238	OtsAC15NSNT_1470	OtsAC15NSNT_1395
OtsAC20NSNT_0542	OtsAC15NSNT_1470	OtsAC15NSNT_1395
OtsAC19NSNT_0410	OtsAC15NSNT_1481	OtsAC15NSNT_1038
OtsAC19NSNT_0188	OtsAC15NSNT_1501	OtsAC15NSNT_1167
OtsAC20NSNT_0455	OtsAC15NSNT_1501	OtsAC15NSNT_1253
OtsAC20NSNT_0436	OtsAC15NSNT_1514	OtsAC15NSNT_1459
OtsAC20NSNT_1063	OtsAC15NSNT_1515	OtsAC15NSNT_1391
OtsAC18NSNT_0126	OtsAC15NSNT_1528	OtsAC15NSNT_1063
OtsAC19NSNT_0422	OtsAC15NSNT_1530	OtsAC15NSNT_1438
OtsAC19NSNT_0548	OtsAC15NSNT_1530	OtsAC15NSNT_1438
OtsAC19NSNT_0360	OtsAC15NSNT_1533	OtsAC15NSNT_1451
OtsAC18NSNT_0140	OtsAC15NSNT_1536	NS_15_OP_AD_496
OtsAC19NSNT_0512	OtsAC15NSNT_1536	NS_15_OP_AD_496
OtsAC19NSNT_0517	OtsAC15NSNT_1536	NS_15_OP_AD_496
OtsAC19NSNT_0524	OtsAC15NSNT_1536	NS_15_OP_AD_496
AC20NSNT_0020	OtsAC15NSNT_1536	NS_15_OP_AD_496
OtsAC20NSNT_0379	OtsAC15NSNT_1536	NS_15_OP_AD_496
OtsAC19NSNT_0147	OtsAC15NSNT_1541	OtsAC15NSNT_1139
OtsAC19NSNT_0523	OtsAC15NSNT_1541	OtsAC15NSNT_1139
OtsAC19NSNT_0474	OtsAC15NSNT_1546	OtsAC15NSNT_1575
OtsAC19NSNT_0421	OtsAC15NSNT_1582	OtsAC15NSNT_1118
OtsAC19NSNT_0232	OtsAC15NSNT_1582	OtsAC15NSNT_1118
OtsAC19NSNT_0338	OtsAC15NSNT_1594	OtsAC15NSNT_1395
OtsAC19NSNT_0184	OtsAC15NSNT_1594	OtsAC15NSNT_1395
OtsAC19NSNT_0286	OtsAC15NSNT_1594	OtsAC15NSNT_1395
OtsAC20NSNT_0727	OtsAC15NSNT_1594	OtsAC15NSNT_1395
OtsAC19NSNT_0701	OtsAC15NSNT_1595	OtsAC15NSNT_1459
OtsAC19NSNT_0134	OtsAC15NSNT_1600	NS_15_OP_AD_257
OtsAC19NSNT_0674	OtsAC15NSNT_1600	NS_15_OP_AD_425
OtsAC19NSNT_0514	OtsAC15NSNT_1600	NS_15_OP_AD_608
OtsAC18NSNT_0241	OtsAC15NSNT_1602	OtsAC15NSNT_1246
OtsAC19NSNT_0274	OtsAC15NSNT_1602	OtsAC15NSNT_1246
OtsAC19NSNT_0499	OtsAC15NSNT_1602	OtsAC15NSNT_1278
OtsAC19NSNT_0445	OtsAC15NSNT_1613	OtsAC15NSNT_1359
OtsAC19NSNT_0290	OtsAC15NSNT_1615	OtsAC15NSNT_1208
OtsAC19NSNT_0326	OtsAC15NSNT_1615	OtsAC15NSNT_1539
OtsAC19NSNT_0164	OtsAC15NSNT_1616	OtsAC15NSNT_1406
OtsAC19NSNT_0016	OtsAC15NSNT_1616	OtsAC15NSNT_1406
OtsAC19NSNT_0075	OtsAC15NSNT_1616	OtsAC15NSNT_1406
OtsAC19NSNT_0102	OtsAC15NSNT_1616	OtsAC15NSNT_1406
OtsAC19NSNT_0129	OtsAC15NSNT_1616	OtsAC15NSNT_1406
OtsAC19NSNT_0431	OtsAC15NSNT_1624	OtsAC15NSNT_1259
OtsAC19NSNT_0209	OtsAC15NSNT_1627	OtsAC15NSNT_1575
OtsAC19NSNT_0662	OtsAC15NSNT_1627	OtsAC15NSNT_1575
OtsAC19NSNT_0416	OtsAC15NSNT_1629	OtsAC15NSNT_1044
AC20NSNT_0355	OtsAC15NSNT_1630	OtsAC15NSNT_1347
OtsAC19NSNT_0086	OtsAC15NSNT_1634	NS_15_OP_AD_466
OtsAC19NSNT_0407	OtsAC15NSNT_1634	NS_15_OP_AD_466
OtsAC19NSNT_0733	OtsAC15NSNT_1634	NS_15_OP_AD_466
OtsAC19NSNT_0243	OtsAC15NSNT_1634	NS_15_OP_AD_491
OtsAC19NSNT_0529	OtsAC15NSNT_1634	NS_15_OP_AD_491
OtsAC19NSNT_0640	OtsAC15NSNT_1634	NS_15_OP_AD_526
OtsAC19NSNT_0228	OtsAC15NSNT_1637	NS_15_OP_AD_252
OtsAC19NSNT_0495	OtsAC15NSNT_1641	NS_15_OP_AD_429
OtsAC19NSNT_0711	OtsAC15NSNT_1648	OtsAC15NSNT_1261
AC20NSNT_0190	OtsAC15NSNT_1653	NS_15_OP_AD_406
OtsAC19NSNT_0107	OtsAC15NSNT_1653	NS_15_OP_AD_555
OtsAC19NSNT_0048	OtsAC15NSNT_1660	OtsAC15NSNT_1185
OtsAC19NSNT_0288	OtsAC15NSNT_1661	OtsAC15NSNT_1722
OtsAC19NSNT_0024	OtsAC15NSNT_1661	OtsAC15NSNT_1722
OtsAC20NSNT_0469	OtsAC15NSNT_1661	OtsAC15NSNT_1722
OtsAC19NSNT_0161	OtsAC15NSNT_1661	OtsAC15NSNT_1751
OtsAC19NSNT_0267	OtsAC15NSNT_1661	OtsAC15NSNT_1751
OtsAC20NSNT_0549	OtsAC15NSNT_1661	OtsAC15NSNT_1751
OtsAC19NSNT_0441	OtsAC15NSNT_1661	NS_15_OP_AD_359
OtsAC19NSNT_0440	OtsAC15NSNT_1662	NS_15_OP_AD_461
OtsAC19NSNT_0631	OtsAC15NSNT_1662	NS_15_OP_AD_461
OtsAC19NSNT_0669	OtsAC15NSNT_1662	NS_15_OP_AD_461
OtsAC20NSNT_0471	OtsAC15NSNT_1662	NS_15_OP_AD_475
OtsAC19NSNT_0067	OtsAC15NSNT_1663	NS_15_OP_AD_157
AC20NSNT_0346	OtsAC15NSNT_1664	NS_15_OP_AD_157
OtsAC19NSNT_0725	OtsAC15NSNT_1665	NS_15_OP_AD_466
OtsAC20NSNT_1356	OtsAC15NSNT_1665	NS_15_OP_AD_491
OtsAC19NSNT_0202	OtsAC15NSNT_1665	NS_15_OP_AD_526
OtsAC19NSNT_0777	OtsAC15NSNT_1665	NS_15_OP_AD_526
OtsAC19NSNT_0823	OtsAC15NSNT_1665	NS_15_OP_AD_526
OtsAC19NSNT_0382	OtsAC15NSNT_1669	NS_15_OP_AD_491
OtsAC20NSNT_0612	OtsAC15NSNT_1670	NS_15_OP_AD_475
OtsAC19NSNT_0776	OtsAC15NSNT_1671	NS_15_OP_AD_466
AC20NSNT_0117	OtsAC15NSNT_1671	NS_15_OP_AD_466
OtsAC19NSNT_0231	OtsAC15NSNT_1671	NS_15_OP_AD_491
OtsAC19NSNT_0003	OtsAC15NSNT_1678	NS_15_OP_AD_460
OtsAC19NSNT_0264	OtsAC15NSNT_1678	NS_15_OP_AD_460
OtsAC19NSNT_0142	OtsAC15NSNT_1681	OtsAC15NSNT_1746
OtsAC19NSNT_0289	OtsAC15NSNT_1681	OtsAC15NSNT_1746
OtsAC19NSNT_0435	OtsAC15NSNT_1681	OtsAC15NSNT_1746
OtsAC19NSNT_0266	OtsAC15NSNT_1681	OtsAC15NSNT_1995
OtsAC19NSNT_0214	OtsAC15NSNT_1681	OtsAC15NSNT_1995
OtsAC19NSNT_0340	OtsAC15NSNT_1681	OtsAC15NSNT_1995
OtsAC19NSNT_0379	OtsAC15NSNT_1681	NS_15_OP_AD_613
OtsAC19NSNT_0437	OtsAC15NSNT_1684	NS_15_OP_AD_478
OtsAC19NSNT_0302	OtsAC15NSNT_1686	NS_15_OP_AD_157
OtsAC19NSNT_0503	OtsAC15NSNT_1691	NS_15_OP_AD_272
OtsAC20NSNT_0558	OtsAC15NSNT_1691	NS_15_OP_AD_272
OtsAC19NSNT_0602	OtsAC15NSNT_1697	NS_15_OP_AD_569
OtsAC19NSNT_0719	OtsAC15NSNT_1697	NS_15_OP_AD_569
OtsAC19NSNT_0483	OtsAC15NSNT_1697	NS_15_OP_AD_591
AC20NSNT_0341	OtsAC15NSNT_1698	NS_15_OP_AD_406
OtsAC20NSNT_0713	OtsAC15NSNT_1698	NS_15_OP_AD_406
AC20NSNT_0224	OtsAC15NSNT_1701	NS_15_OP_AD_369
OtsAC19NSNT_0424	OtsAC15NSNT_1702	OtsAC15NSNT_1645
OtsAC19NSNT_0468	OtsAC15NSNT_1702	NS_15_OP_AD_606
OtsAC19NSNT_0064	OtsAC15NSNT_1703	OtsAC15NSNT_1776
OtsAC19NSNT_0607	OtsAC15NSNT_1704	NS_15_OP_AD_460
OtsAC19NSNT_0652	OtsAC15NSNT_1707	NS_15_OP_AD_567
OtsAC19NSNT_0378	OtsAC15NSNT_1707	NS_15_OP_AD_599
OtsAC19NSNT_0595	OtsAC15NSNT_1709	NS_15_OP_AD_406
OtsAC19NSNT_0009	OtsAC15NSNT_1710	NS_15_OP_AD_349
AC20NSNT_0067	OtsAC15NSNT_1710	NS_15_OP_AD_349
AC20NSNT_0137	OtsAC15NSNT_1710	NS_15_OP_AD_349
OtsAC20NSNT_0454	OtsAC15NSNT_1710	NS_15_OP_AD_349
OtsAC19NSNT_0130	OtsAC15NSNT_1716	NS_15_OP_AD_346
