date	geno_sex	origin	location	length	comments	year	type	sample_id	above_below
2011-10-03	M	NOR	fisherman's bend to mehama	NA	NA	2011	carcass	NSant_11_SS_0266	below
2011-10-03	M	NOR	fisherman's bend to mehama	NA	NA	2011	carcass	NSant_11_SS_0269	below
2011-10-03	M	NOR	mill city to fisherman's bend	NA	NA	2011	carcass	NSant_11_SS_0277	below
2011-10-03	M	NOR	mill city to fisherman's bend	NA	NA	2011	carcass	NSant_11_SS_0285	below
2011-10-03	M	NOR	fisherman's bend to mehama	NA	NA	2011	carcass	NSant_11_SS_0296	below
2011-10-03	M	NOR	mehama to powerlines	NA	NA	2011	carcass	NSant_11_SS_0298	below
2011-09-07	M	NOR	mill city to fisherman's bend	NA	NA	2011	carcass	NSant_11_SS_0609	below
2011-09-20	M	NOR	packsaddle to gate's bridge	NA	NA	2011	carcass	NSant_11_SS_0611	below
2011-09-20	M	NOR	packsaddle to gate's bridge	NA	NA	2011	carcass	NSant_11_SS_0612	below
2011-09-20	M	NOR	fisherman's bend to mehama	NA	NA	2011	carcass	NSant_11_SS_0614	below
2011-09-07	M	NOR	stayton to shelburn	NA	NA	2011	carcass	NSant_11_SS_0623	below
2011-09-07	M	NOR	stayton to shelburn	NA	NA	2011	carcass	NSant_11_SS_0625	below
2011-09-20	M	NOR	mill city to fisherman's bend	NA	NA	2011	carcass	NSant_11_SS_0628	below
2011-09-29	M	NOR	north channel-stayton is to stayton	NA	NA	2011	carcass	NSant_11_SS_0636	below
2011-09-29	M	NOR	mehama to powerlines	NA	NA	2011	carcass	NSant_11_SS_0639	below
2011-09-20	M	NOR	gate's bridge to mill city	NA	NA	2011	carcass	NSant_11_SS_0642	below
2011-09-27	M	NOR	gate's bridge to mill city	NA	NA	2011	carcass	NSant_11_SS_0646	below
2011-09-27	M	NOR	packsaddle to gate's bridge	NA	NA	2011	carcass	NSant_11_SS_0650	below
2011-09-22	M	NOR	narrows to golf bridge	NA	NA	2011	carcass	NSant_11_SS_0658	below
2011-09-29	M	NOR	salmon falls to camp cascade	NA	NA	2011	carcass	NSant_11_SS_0662	below
2011-09-27	M	NOR	packsaddle to gate's bridge	NA	NA	2011	carcass	NSant_11_SS_0674	below
2011-10-03	M	NOR	gate's bridge to mill city	NA	NA	2011	carcass	NSant_11_SS_0675	below
2011-09-27	M	NOR	mill city to fisherman's bend	NA	NA	2011	carcass	NSant_11_SS_0684	below
2011-09-27	M	NOR	fisherman's bend to mehama	NA	NA	2011	carcass	NSant_11_SS_0686	below
2011-09-27	M	HOR	fisherman's bend to mehama	NA	NA	2011	carcass	NSant_11_SS_0687	below
2011-10-03	M	NOR	packsaddle to gate's bridge	NA	NA	2011	carcass	NSant_11_SS_0696	below
2011-10-03	M	NOR	packsaddle to gate's bridge	NA	NA	2011	carcass	NSant_11_SS_0698	below
2011-09-27	M	NOR	packsaddle to gate's bridge	NA	NA	2011	carcass	NSant_11_SS_0703	below
2011-09-27	M	NOR	packsaddle to gate's bridge	NA	NA	2011	carcass	NSant_11_SS_0705	below
2011-10-03	M	NOR	gate's bridge to mill city	NA	NA	2011	carcass	NSant_11_SS_0708	below
2011-10-03	M	NOR	packsaddle to gate's bridge	NA	NA	2011	carcass	NSant_11_SS_0709	below
2011-09-29	M	NOR	camp cascade to narrows	NA	NA	2011	carcass	NSant_11_SS_0724	below
2011-09-13	M	NOR	fisherman's bend to mehama	NA	NA	2011	carcass	NSant_11_SS_0725	below
2011-10-03	M	NOR	camp cascade to narrows	NA	NA	2011	carcass	NSant_11_SS_0727	below
2011-10-03	M	NOR	gate's bridge to mill city	NA	NA	2011	carcass	NSant_11_SS_0728	below
2011-09-27	M	NOR	mill city to fisherman's bend	NA	NA	2011	carcass	NSant_11_SS_0737	below
2011-09-27	M	NOR	mill city to fisherman's bend	NA	NA	2011	carcass	NSant_11_SS_0738	below
2011-09-27	M	NOR	mill city to fisherman's bend	NA	NA	2011	carcass	NSant_11_SS_0740	below
2011-09-27	M	NOR	mill city to fisherman's bend	NA	NA	2011	carcass	NSant_11_SS_0742	below
2011-09-27	M	NOR	fisherman's bend to mehama	NA	NA	2011	carcass	NSant_11_SS_0754	below
2011-10-03	M	NOR	packsaddle to gate's bridge	NA	NA	2011	carcass	NSant_11_SS_0760	below
2011-10-03	M	NOR	camp cascade to narrows	NA	NA	2011	carcass	NSant_11_SS_0762	below
2011-10-03	M	NOR	camp cascade to narrows	NA	NA	2011	carcass	NSant_11_SS_0767	below
2011-10-03	M	NOR	bear creek bridge to lunkers bridge	NA	NA	2011	carcass	NSant_11_SS_0768	below
2011-10-03	M	NOR	camp cascade to narrows	NA	NA	2011	carcass	NSant_11_SS_0775	below
2011-09-13	M	NOR	fisherman's bend to mehama	NA	NA	2011	carcass	NSant_11_SS_0776	below
2011-10-03	M	NOR	golf bridge to bear creek bridge	NA	NA	2011	carcass	NSant_11_SS_0777	below
2011-10-03	M	NOR	camp cascade to narrows	NA	NA	2011	carcass	NSant_11_SS_0779	below
2011-10-03	M	NOR	camp cascade to narrows	NA	NA	2011	carcass	NSant_11_SS_0840	below
2012-06-01	M	HOR	hoover	NA	NA	2012	outplant	NS-OP_12_0011	above
2012-06-01	M	HOR	hoover	NA	NA	2012	outplant	NS-OP_12_0012	above
2012-06-01	M	HOR	hoover	NA	NA	2012	outplant	NS-OP_12_0013	above
2012-06-01	M	HOR	hoover	NA	NA	2012	outplant	NS-OP_12_0015	above
2012-06-01	M	HOR	hoover	NA	NA	2012	outplant	NS-OP_12_0019	above
2012-06-01	M	HOR	hoover	NA	NA	2012	outplant	NS-OP_12_0020	above
2012-06-01	M	HOR	hoover	NA	NA	2012	outplant	NS-OP_12_0021	above
2012-06-01	M	HOR	hoover	NA	NA	2012	outplant	NS-OP_12_0022	above
2012-06-01	M	HOR	hoover	NA	NA	2012	outplant	NS-OP_12_0023	above
2012-06-14	M	HOR	breitenbush river	NA	NA	2012	outplant	NS-OP_12_0026	above
2012-06-14	M	HOR	breitenbush river	NA	NA	2012	outplant	NS-OP_12_0034	above
2012-06-14	M	HOR	breitenbush river	NA	NA	2012	outplant	NS-OP_12_0049	above
2012-06-14	M	HOR	breitenbush river	NA	NA	2012	outplant	NS-OP_12_0050	above
2012-06-14	M	HOR	breitenbush river	NA	NA	2012	outplant	NS-OP_12_0051	above
2012-06-14	M	HOR	breitenbush river	NA	NA	2012	outplant	NS-OP_12_0053	above
2012-06-14	M	HOR	breitenbush river	NA	NA	2012	outplant	NS-OP_12_0054	above
2012-06-14	M	HOR	breitenbush river	NA	NA	2012	outplant	NS-OP_12_0055	above
2012-06-14	M	HOR	breitenbush river	NA	NA	2012	outplant	NS-OP_12_0056	above
2012-06-14	M	HOR	breitenbush river	NA	NA	2012	outplant	NS-OP_12_0057	above
2012-06-14	M	HOR	breitenbush river	NA	NA	2012	outplant	NS-OP_12_0058	above
2012-06-14	M	HOR	breitenbush river	NA	NA	2012	outplant	NS-OP_12_0059	above
2012-06-14	M	HOR	breitenbush river	NA	NA	2012	outplant	NS-OP_12_0060	above
2012-06-14	M	HOR	breitenbush river	NA	NA	2012	outplant	NS-OP_12_0062	above
2012-06-14	M	HOR	breitenbush river	NA	NA	2012	outplant	NS-OP_12_0063	above
2012-06-14	M	HOR	breitenbush river	NA	NA	2012	outplant	NS-OP_12_0064	above
2012-06-14	M	HOR	breitenbush river	NA	NA	2012	outplant	NS-OP_12_0065	above
2012-06-14	M	HOR	breitenbush river	NA	NA	2012	outplant	NS-OP_12_0068	above
2012-06-14	M	HOR	breitenbush river	NA	NA	2012	outplant	NS-OP_12_0069	above
2012-06-14	M	HOR	breitenbush river	NA	NA	2012	outplant	NS-OP_12_0071	above
2012-07-08	M	HOR	hoover	NA	NA	2012	outplant	NS-OP_12_0082	above
2012-07-08	M	HOR	hoover	NA	NA	2012	outplant	NS-OP_12_0083	above
2012-07-08	M	HOR	hoover	NA	NA	2012	outplant	NS-OP_12_0084	above
2012-07-08	M	HOR	hoover	NA	NA	2012	outplant	NS-OP_12_0085	above
2012-07-08	M	HOR	hoover	NA	NA	2012	outplant	NS-OP_12_0086	above
2012-07-08	M	HOR	hoover	NA	NA	2012	outplant	NS-OP_12_0087	above
2012-07-08	M	HOR	hoover	NA	NA	2012	outplant	NS-OP_12_0088	above
2012-07-08	M	HOR	hoover	NA	NA	2012	outplant	NS-OP_12_0089	above
2012-07-08	M	HOR	hoover	NA	NA	2012	outplant	NS-OP_12_0090	above
2012-07-08	M	HOR	hoover	NA	NA	2012	outplant	NS-OP_12_0091	above
2012-07-08	M	HOR	hoover	NA	NA	2012	outplant	NS-OP_12_0093	above
2012-07-10	M	HOR	hoover	NA	NA	2012	outplant	NS-OP_12_0094	above
2012-07-10	M	HOR	hoover	NA	NA	2012	outplant	NS-OP_12_0111	above
2012-07-10	M	HOR	hoover	NA	NA	2012	outplant	NS-OP_12_0126	above
2012-07-10	M	HOR	hoover	NA	NA	2012	outplant	NS-OP_12_0127	above
2012-07-10	M	HOR	hoover	NA	NA	2012	outplant	NS-OP_12_0128	above
2012-07-10	M	HOR	hoover	NA	NA	2012	outplant	NS-OP_12_0129	above
2012-07-10	M	HOR	hoover	NA	NA	2012	outplant	NS-OP_12_0130	above
2012-07-10	M	HOR	hoover	NA	NA	2012	outplant	NS-OP_12_0131	above
2012-07-10	M	HOR	hoover	NA	NA	2012	outplant	NS-OP_12_0132	above
2012-07-10	M	HOR	hoover	NA	NA	2012	outplant	NS-OP_12_0133	above
2012-07-10	M	HOR	hoover	NA	NA	2012	outplant	NS-OP_12_0134	above
2012-07-10	M	HOR	hoover	NA	NA	2012	outplant	NS-OP_12_0135	above
2012-07-10	M	HOR	hoover	NA	NA	2012	outplant	NS-OP_12_0137	above
2012-07-10	M	HOR	hoover	NA	NA	2012	outplant	NS-OP_12_0138	above
2012-07-10	M	HOR	hoover	NA	NA	2012	outplant	NS-OP_12_0139	above
2012-07-10	M	HOR	hoover	NA	NA	2012	outplant	NS-OP_12_0140	above
2012-07-10	M	HOR	hoover	NA	NA	2012	outplant	NS-OP_12_0141	above
2012-07-10	M	HOR	hoover	NA	NA	2012	outplant	NS-OP_12_0142	above
2012-07-10	M	HOR	hoover	NA	NA	2012	outplant	NS-OP_12_0143	above
2012-07-10	M	HOR	hoover	NA	NA	2012	outplant	NS-OP_12_0144	above
2012-07-10	M	HOR	hoover	NA	NA	2012	outplant	NS-OP_12_0145	above
2012-07-10	M	HOR	hoover	NA	NA	2012	outplant	NS-OP_12_0146	above
2012-07-10	M	HOR	hoover	NA	NA	2012	outplant	NS-OP_12_0147	above
2012-07-10	M	HOR	hoover	NA	NA	2012	outplant	NS-OP_12_0148	above
2012-07-10	M	HOR	hoover	NA	NA	2012	outplant	NS-OP_12_0149	above
2012-07-10	M	HOR	hoover	NA	NA	2012	outplant	NS-OP_12_0150	above
2012-07-10	M	HOR	hoover	NA	NA	2012	outplant	NS-OP_12_0151	above
2012-07-12	M	HOR	hoover	NA	NA	2012	outplant	NS-OP_12_0156	above
2012-07-12	M	HOR	hoover	NA	NA	2012	outplant	NS-OP_12_0158	above
2012-07-12	M	HOR	hoover	NA	NA	2012	outplant	NS-OP_12_0162	above
2012-07-12	M	HOR	hoover	NA	NA	2012	outplant	NS-OP_12_0165	above
2012-07-18	M	HOR	hoover	NA	NA	2012	outplant	NS-OP_12_0166	above
2012-07-18	M	HOR	hoover	NA	NA	2012	outplant	NS-OP_12_0167	above
2012-07-27	M	HOR	hoover	NA	NA	2012	outplant	NS-OP_12_0186	above
2012-07-27	M	HOR	hoover	NA	NA	2012	outplant	NS-OP_12_0187	above
2012-07-27	M	HOR	hoover	NA	NA	2012	outplant	NS-OP_12_0188	above
2012-07-27	M	HOR	hoover	NA	NA	2012	outplant	NS-OP_12_0189	above
2012-07-27	M	HOR	hoover	NA	NA	2012	outplant	NS-OP_12_0191	above
2012-07-27	M	HOR	hoover	NA	NA	2012	outplant	NS-OP_12_0192	above
2012-07-27	M	HOR	hoover	NA	NA	2012	outplant	NS-OP_12_0193	above
2012-07-27	M	HOR	hoover	NA	NA	2012	outplant	NS-OP_12_0194	above
2012-07-27	M	HOR	hoover	NA	NA	2012	outplant	NS-OP_12_0195	above
2012-07-27	M	HOR	hoover	NA	NA	2012	outplant	NS-OP_12_0196	above
2012-07-27	M	HOR	hoover	NA	NA	2012	outplant	NS-OP_12_0197	above
2012-07-27	M	HOR	hoover	NA	NA	2012	outplant	NS-OP_12_0198	above
2012-07-27	M	HOR	hoover	NA	NA	2012	outplant	NS-OP_12_0199	above
2012-07-27	M	HOR	hoover	NA	NA	2012	outplant	NS-OP_12_0200	above
2012-07-27	M	HOR	hoover	NA	NA	2012	outplant	NS-OP_12_0201	above
2012-07-27	M	HOR	hoover	NA	NA	2012	outplant	NS-OP_12_0202	above
2012-08-01	M	HOR	hoover	NA	NA	2012	outplant	NS-OP_12_0213	above
2012-08-01	M	HOR	hoover	NA	NA	2012	outplant	NS-OP_12_0214	above
2012-08-01	M	HOR	hoover	NA	NA	2012	outplant	NS-OP_12_0215	above
2012-08-01	M	HOR	hoover	NA	NA	2012	outplant	NS-OP_12_0216	above
2012-08-01	M	HOR	hoover	NA	NA	2012	outplant	NS-OP_12_0220	above
2012-08-01	M	HOR	hoover	NA	NA	2012	outplant	NS-OP_12_0221	above
2012-08-01	M	HOR	hoover	NA	NA	2012	outplant	NS-OP_12_0222	above
2012-08-01	M	HOR	hoover	NA	NA	2012	outplant	NS-OP_12_0223	above
2012-08-03	M	HOR	hoover	NA	NA	2012	outplant	NS-OP_12_0231	above
2012-08-03	M	HOR	hoover	NA	NA	2012	outplant	NS-OP_12_0232	above
2012-08-03	M	HOR	hoover	NA	NA	2012	outplant	NS-OP_12_0233	above
2012-08-03	M	HOR	hoover	NA	NA	2012	outplant	NS-OP_12_0234	above
2012-08-06	M	HOR	hoover	NA	NA	2012	outplant	NS-OP_12_0246	above
2012-08-06	M	HOR	hoover	NA	NA	2012	outplant	NS-OP_12_0247	above
2012-08-06	M	HOR	hoover	NA	NA	2012	outplant	NS-OP_12_0248	above
2012-08-06	M	HOR	hoover	NA	NA	2012	outplant	NS-OP_12_0250	above
2012-08-06	M	HOR	hoover	NA	NA	2012	outplant	NS-OP_12_0251	above
2012-08-06	M	HOR	hoover	NA	NA	2012	outplant	NS-OP_12_0253	above
2012-08-06	M	HOR	hoover	NA	NA	2012	outplant	NS-OP_12_0254	above
2012-08-06	M	HOR	hoover	NA	NA	2012	outplant	NS-OP_12_0255	above
2012-08-06	M	HOR	hoover	NA	NA	2012	outplant	NS-OP_12_0256	above
2012-08-06	M	HOR	hoover	NA	NA	2012	outplant	NS-OP_12_0257	above
2012-08-06	M	HOR	hoover	NA	NA	2012	outplant	NS-OP_12_0258	above
2012-06-01	F	HOR	hoover	NA	NA	2012	outplant	NS-OP_12_0001	above
2012-06-01	F	HOR	hoover	NA	NA	2012	outplant	NS-OP_12_0002	above
2012-06-01	F	HOR	hoover	NA	NA	2012	outplant	NS-OP_12_0003	above
2012-06-01	F	HOR	hoover	NA	NA	2012	outplant	NS-OP_12_0004	above
2012-06-01	F	HOR	hoover	NA	NA	2012	outplant	NS-OP_12_0005	above
2012-06-01	F	HOR	hoover	NA	NA	2012	outplant	NS-OP_12_0006	above
2012-06-01	F	HOR	hoover	NA	NA	2012	outplant	NS-OP_12_0007	above
2012-06-01	F	HOR	hoover	NA	NA	2012	outplant	NS-OP_12_0008	above
2012-06-01	F	HOR	hoover	NA	NA	2012	outplant	NS-OP_12_0009	above
2012-06-01	F	HOR	hoover	NA	NA	2012	outplant	NS-OP_12_0010	above
2012-06-01	F	HOR	hoover	NA	NA	2012	outplant	NS-OP_12_0014	above
2012-06-01	F	HOR	hoover	NA	NA	2012	outplant	NS-OP_12_0016	above
2012-06-01	F	HOR	hoover	NA	NA	2012	outplant	NS-OP_12_0017	above
2012-06-01	F	HOR	hoover	NA	NA	2012	outplant	NS-OP_12_0018	above
2012-06-01	F	HOR	hoover	NA	NA	2012	outplant	NS-OP_12_0024	above
2012-06-01	F	HOR	hoover	NA	NA	2012	outplant	NS-OP_12_0025	above
2012-06-14	F	HOR	breitenbush river	NA	NA	2012	outplant	NS-OP_12_0027	above
2012-06-14	F	HOR	breitenbush river	NA	NA	2012	outplant	NS-OP_12_0028	above
2012-06-14	F	HOR	breitenbush river	NA	NA	2012	outplant	NS-OP_12_0029	above
2012-06-14	F	HOR	breitenbush river	NA	NA	2012	outplant	NS-OP_12_0030	above
2012-06-14	F	HOR	breitenbush river	NA	NA	2012	outplant	NS-OP_12_0031	above
2012-06-14	F	HOR	breitenbush river	NA	NA	2012	outplant	NS-OP_12_0032	above
2012-06-14	F	HOR	breitenbush river	NA	NA	2012	outplant	NS-OP_12_0033	above
2012-06-14	F	HOR	breitenbush river	NA	NA	2012	outplant	NS-OP_12_0035	above
2012-06-14	F	HOR	breitenbush river	NA	NA	2012	outplant	NS-OP_12_0036	above
2012-06-14	F	HOR	breitenbush river	NA	NA	2012	outplant	NS-OP_12_0037	above
2012-06-14	F	HOR	breitenbush river	NA	NA	2012	outplant	NS-OP_12_0038	above
2012-06-14	F	HOR	breitenbush river	NA	NA	2012	outplant	NS-OP_12_0039	above
2012-06-14	F	HOR	breitenbush river	NA	NA	2012	outplant	NS-OP_12_0040	above
2012-06-14	F	HOR	breitenbush river	NA	NA	2012	outplant	NS-OP_12_0041	above
2012-06-14	F	HOR	breitenbush river	NA	NA	2012	outplant	NS-OP_12_0042	above
2012-06-14	F	HOR	breitenbush river	NA	NA	2012	outplant	NS-OP_12_0043	above
2012-06-14	F	HOR	breitenbush river	NA	NA	2012	outplant	NS-OP_12_0044	above
2012-06-14	F	HOR	breitenbush river	NA	NA	2012	outplant	NS-OP_12_0045	above
2012-06-14	F	HOR	breitenbush river	NA	NA	2012	outplant	NS-OP_12_0046	above
2012-06-14	F	HOR	breitenbush river	NA	NA	2012	outplant	NS-OP_12_0047	above
2012-06-14	F	HOR	breitenbush river	NA	NA	2012	outplant	NS-OP_12_0048	above
2012-06-14	F	HOR	breitenbush river	NA	NA	2012	outplant	NS-OP_12_0052	above
2012-06-14	F	HOR	breitenbush river	NA	NA	2012	outplant	NS-OP_12_0061	above
2012-06-14	F	HOR	breitenbush river	NA	NA	2012	outplant	NS-OP_12_0066	above
2012-06-14	F	HOR	breitenbush river	NA	NA	2012	outplant	NS-OP_12_0067	above
2012-06-14	F	HOR	breitenbush river	NA	NA	2012	outplant	NS-OP_12_0070	above
2012-07-08	F	HOR	hoover	NA	NA	2012	outplant	NS-OP_12_0072	above
2012-07-08	F	HOR	hoover	NA	NA	2012	outplant	NS-OP_12_0073	above
2012-07-08	F	HOR	hoover	NA	NA	2012	outplant	NS-OP_12_0074	above
2012-07-08	F	HOR	hoover	NA	NA	2012	outplant	NS-OP_12_0075	above
2012-07-08	F	HOR	hoover	NA	NA	2012	outplant	NS-OP_12_0076	above
2012-07-08	F	HOR	hoover	NA	NA	2012	outplant	NS-OP_12_0077	above
2012-07-08	F	HOR	hoover	NA	NA	2012	outplant	NS-OP_12_0078	above
2012-07-08	F	HOR	hoover	NA	NA	2012	outplant	NS-OP_12_0079	above
2012-07-08	F	HOR	hoover	NA	NA	2012	outplant	NS-OP_12_0080	above
2012-07-08	F	HOR	hoover	NA	NA	2012	outplant	NS-OP_12_0081	above
2012-07-08	F	HOR	hoover	NA	NA	2012	outplant	NS-OP_12_0092	above
2012-07-10	F	HOR	hoover	NA	NA	2012	outplant	NS-OP_12_0095	above
2012-07-10	F	HOR	hoover	NA	NA	2012	outplant	NS-OP_12_0096	above
2012-07-10	F	HOR	hoover	NA	NA	2012	outplant	NS-OP_12_0097	above
2012-07-10	F	HOR	hoover	NA	NA	2012	outplant	NS-OP_12_0098	above
2012-07-10	F	HOR	hoover	NA	NA	2012	outplant	NS-OP_12_0099	above
2012-07-10	F	HOR	hoover	NA	NA	2012	outplant	NS-OP_12_0100	above
2012-07-10	F	HOR	hoover	NA	NA	2012	outplant	NS-OP_12_0101	above
2012-07-10	F	HOR	hoover	NA	NA	2012	outplant	NS-OP_12_0102	above
2012-07-10	F	HOR	hoover	NA	NA	2012	outplant	NS-OP_12_0103	above
2012-07-10	F	HOR	hoover	NA	NA	2012	outplant	NS-OP_12_0104	above
2012-07-10	F	HOR	hoover	NA	NA	2012	outplant	NS-OP_12_0105	above
2012-07-10	F	HOR	hoover	NA	NA	2012	outplant	NS-OP_12_0106	above
2012-07-10	F	HOR	hoover	NA	NA	2012	outplant	NS-OP_12_0107	above
2012-07-10	F	HOR	hoover	NA	NA	2012	outplant	NS-OP_12_0108	above
2012-07-10	F	HOR	hoover	NA	NA	2012	outplant	NS-OP_12_0109	above
2012-07-10	F	HOR	hoover	NA	NA	2012	outplant	NS-OP_12_0110	above
2012-07-10	F	HOR	hoover	NA	NA	2012	outplant	NS-OP_12_0112	above
2012-07-10	F	HOR	hoover	NA	NA	2012	outplant	NS-OP_12_0113	above
2012-07-10	F	HOR	hoover	NA	NA	2012	outplant	NS-OP_12_0114	above
2012-07-10	F	HOR	hoover	NA	NA	2012	outplant	NS-OP_12_0115	above
2012-07-10	F	HOR	hoover	NA	NA	2012	outplant	NS-OP_12_0116	above
2012-07-10	F	HOR	hoover	NA	NA	2012	outplant	NS-OP_12_0117	above
2012-07-10	F	HOR	hoover	NA	NA	2012	outplant	NS-OP_12_0118	above
2012-07-10	F	HOR	hoover	NA	NA	2012	outplant	NS-OP_12_0119	above
2012-07-10	F	HOR	hoover	NA	NA	2012	outplant	NS-OP_12_0120	above
2012-07-10	F	HOR	hoover	NA	NA	2012	outplant	NS-OP_12_0121	above
2012-07-10	F	HOR	hoover	NA	NA	2012	outplant	NS-OP_12_0122	above
2012-07-10	F	HOR	hoover	NA	NA	2012	outplant	NS-OP_12_0123	above
2012-07-10	F	HOR	hoover	NA	NA	2012	outplant	NS-OP_12_0124	above
2012-07-10	F	HOR	hoover	NA	NA	2012	outplant	NS-OP_12_0125	above
2012-07-10	F	HOR	hoover	NA	NA	2012	outplant	NS-OP_12_0136	above
2012-07-12	F	HOR	hoover	NA	NA	2012	outplant	NS-OP_12_0152	above
2012-07-12	F	HOR	hoover	NA	NA	2012	outplant	NS-OP_12_0153	above
2012-07-12	F	HOR	hoover	NA	NA	2012	outplant	NS-OP_12_0154	above
2012-07-12	F	HOR	hoover	NA	NA	2012	outplant	NS-OP_12_0155	above
2012-07-12	F	HOR	hoover	NA	NA	2012	outplant	NS-OP_12_0157	above
2012-07-12	F	HOR	hoover	NA	NA	2012	outplant	NS-OP_12_0159	above
2012-07-12	F	HOR	hoover	NA	NA	2012	outplant	NS-OP_12_0160	above
2012-07-12	F	HOR	hoover	NA	NA	2012	outplant	NS-OP_12_0161	above
2012-07-12	F	HOR	hoover	NA	NA	2012	outplant	NS-OP_12_0163	above
2012-07-12	F	HOR	hoover	NA	NA	2012	outplant	NS-OP_12_0164	above
2012-07-18	F	HOR	hoover	NA	NA	2012	outplant	NS-OP_12_0168	above
2012-07-18	F	HOR	hoover	NA	NA	2012	outplant	NS-OP_12_0169	above
2012-07-18	F	HOR	hoover	NA	NA	2012	outplant	NS-OP_12_0170	above
2012-07-18	F	HOR	hoover	NA	NA	2012	outplant	NS-OP_12_0171	above
2012-07-18	F	HOR	hoover	NA	NA	2012	outplant	NS-OP_12_0172	above
2012-07-27	F	HOR	hoover	NA	NA	2012	outplant	NS-OP_12_0173	above
2012-07-27	F	HOR	hoover	NA	NA	2012	outplant	NS-OP_12_0174	above
2012-07-27	F	HOR	hoover	NA	NA	2012	outplant	NS-OP_12_0175	above
2012-07-27	F	HOR	hoover	NA	NA	2012	outplant	NS-OP_12_0176	above
2012-07-27	F	HOR	hoover	NA	NA	2012	outplant	NS-OP_12_0177	above
2012-07-27	F	HOR	hoover	NA	NA	2012	outplant	NS-OP_12_0178	above
2012-07-27	F	HOR	hoover	NA	NA	2012	outplant	NS-OP_12_0179	above
2012-07-27	F	HOR	hoover	NA	NA	2012	outplant	NS-OP_12_0180	above
2012-07-27	F	HOR	hoover	NA	NA	2012	outplant	NS-OP_12_0181	above
2012-07-27	F	HOR	hoover	NA	NA	2012	outplant	NS-OP_12_0182	above
2012-07-27	F	HOR	hoover	NA	NA	2012	outplant	NS-OP_12_0183	above
2012-07-27	F	HOR	hoover	NA	NA	2012	outplant	NS-OP_12_0184	above
2012-07-27	F	HOR	hoover	NA	NA	2012	outplant	NS-OP_12_0185	above
2012-07-27	F	HOR	hoover	NA	NA	2012	outplant	NS-OP_12_0190	above
2012-08-01	F	HOR	hoover	NA	NA	2012	outplant	NS-OP_12_0203	above
2012-08-01	F	HOR	hoover	NA	NA	2012	outplant	NS-OP_12_0204	above
2012-08-01	F	HOR	hoover	NA	NA	2012	outplant	NS-OP_12_0205	above
2012-08-01	F	HOR	hoover	NA	NA	2012	outplant	NS-OP_12_0206	above
2012-08-01	F	HOR	hoover	NA	NA	2012	outplant	NS-OP_12_0207	above
2012-08-01	F	HOR	hoover	NA	NA	2012	outplant	NS-OP_12_0208	above
2012-08-01	F	HOR	hoover	NA	NA	2012	outplant	NS-OP_12_0209	above
2012-08-01	F	HOR	hoover	NA	NA	2012	outplant	NS-OP_12_0210	above
2012-08-01	F	HOR	hoover	NA	NA	2012	outplant	NS-OP_12_0211	above
2012-08-01	F	HOR	hoover	NA	NA	2012	outplant	NS-OP_12_0212	above
2012-08-01	F	HOR	hoover	NA	NA	2012	outplant	NS-OP_12_0217	above
2012-08-01	F	HOR	hoover	NA	NA	2012	outplant	NS-OP_12_0218	above
2012-08-01	F	HOR	hoover	NA	NA	2012	outplant	NS-OP_12_0219	above
2012-08-01	F	HOR	hoover	NA	NA	2012	outplant	NS-OP_12_0224	above
2012-08-03	F	HOR	hoover	NA	NA	2012	outplant	NS-OP_12_0225	above
2012-08-03	F	HOR	hoover	NA	NA	2012	outplant	NS-OP_12_0226	above
2012-08-03	F	HOR	hoover	NA	NA	2012	outplant	NS-OP_12_0227	above
2012-08-03	F	HOR	hoover	NA	NA	2012	outplant	NS-OP_12_0228	above
2012-08-03	F	HOR	hoover	NA	NA	2012	outplant	NS-OP_12_0229	above
2012-08-03	F	HOR	hoover	NA	NA	2012	outplant	NS-OP_12_0230	above
2012-08-03	F	HOR	hoover	NA	NA	2012	outplant	NS-OP_12_0235	above
2012-08-06	F	HOR	hoover	NA	NA	2012	outplant	NS-OP_12_0236	above
2012-08-06	F	HOR	hoover	NA	NA	2012	outplant	NS-OP_12_0237	above
2012-08-06	F	HOR	hoover	NA	NA	2012	outplant	NS-OP_12_0238	above
2012-08-06	F	HOR	hoover	NA	NA	2012	outplant	NS-OP_12_0239	above
2012-08-06	F	HOR	hoover	NA	NA	2012	outplant	NS-OP_12_0240	above
2012-08-06	F	HOR	hoover	NA	NA	2012	outplant	NS-OP_12_0241	above
2012-08-06	F	HOR	hoover	NA	NA	2012	outplant	NS-OP_12_0242	above
2012-08-06	F	HOR	hoover	NA	NA	2012	outplant	NS-OP_12_0243	above
2012-08-06	F	HOR	hoover	NA	NA	2012	outplant	NS-OP_12_0244	above
2012-08-06	F	HOR	hoover	NA	NA	2012	outplant	NS-OP_12_0245	above
2012-08-06	F	HOR	hoover	NA	NA	2012	outplant	NS-OP_12_0249	above
2012-08-06	F	HOR	hoover	NA	NA	2012	outplant	NS-OP_12_0252	above
2012-09-18	F	NOR	gate's bridge to mill city	NA	NA	2012	carcass	NS-SS_12_0016	below
2012-10-11	F	NOR	gate's bridge to mill city	NA	NA	2012	carcass	NS-SS_12_0103	below
2012-10-11	F	NOR	minto dam to packsaddle	NA	NA	2012	carcass	NS-SS_12_0149	below
2012-07-31	F	NOR	packsaddle to gate's bridge	NA	NA	2012	carcass	NS-SS_12_0002	below
